position	numhm	numht
25600000	0	5
25700000	2	12
25800000	3	4
25900000	0	4
26000000	1	6
26100000	1	9
26200000	2	13
26300000	0	4
26400000	2	14
26500000	1	245
26600000	3	267
26700000	3	181
26800000	4	36
26900000	9	33
27000000	5	20
27100000	10	26
27200000	7	32
27300000	6	26
27400000	5	47
27500000	7	28
27600000	3	24
27700000	2	27
27800000	1	27
27900000	7	39
28000000	10	29
28100000	7	22
28200000	4	39
28300000	10	50
28400000	7	41
28500000	5	17
28600000	14	74
28700000	16	93
28800000	3	136
28900000	13	163
29000000	6	159
29100000	19	76
29200000	18	118
29300000	26	276
29400000	56	112
29500000	85	392
29600000	5	418
29700000	8	185
29800000	8	173
29900000	9	265
30000000	16	165
30100000	2	81
30200000	19	197
30300000	14	80
30400000	15	158
30500000	14	173
30600000	20	208
30700000	19	202
30800000	3	70
30900000	4	48
31000000	15	46
31100000	22	173
31200000	6	86
31300000	15	116
31400000	3	31
31500000	10	54
31600000	14	87
31700000	10	21
31800000	7	39
31900000	13	71
32000000	5	47
32100000	6	40
32200000	5	37
32300000	5	35
32400000	7	20
32500000	6	34
32600000	13	40
32700000	10	23
32800000	5	17
32900000	6	22
33000000	4	28
33100000	1	8
33200000	5	31
33300000	20	49
33400000	7	21
33500000	3	29
33600000	13	39
33700000	7	32
33800000	17	122
33900000	8	52
34000000	0	22
34100000	9	108
34200000	2	16
34300000	3	17
34400000	5	9
34500000	7	15
34600000	5	13
34700000	3	32
34800000	4	30
34900000	0	12
35000000	4	40
35100000	4	17
35200000	13	27
35300000	4	69
35400000	3	36
35500000	1	18
35600000	3	20
35700000	4	30
35800000	1	14
35900000	1	9
36000000	3	23
36100000	9	29
36200000	0	10
36300000	1	12
36400000	4	10
36500000	1	40
36600000	1	22
36700000	3	14
36800000	1	12
36900000	5	12
37000000	8	40
37100000	7	54
37200000	4	21
37300000	3	11
37400000	2	23
37500000	3	5
37600000	2	12
37700000	1	12
37800000	5	19
37900000	4	25
38000000	4	25
38100000	5	21
38200000	7	13
38300000	1	27
38400000	3	12
38500000	1	20
38600000	2	19
38700000	1	16
38800000	1	11
38900000	0	10
39000000	2	20
39100000	1	20
39200000	5	17
39300000	4	13
39400000	2	21
39500000	4	6
39600000	0	24
39700000	2	19
39800000	3	11
39900000	5	27
40000000	3	23
40100000	3	12
40200000	4	13
40300000	4	12
40400000	2	8
40500000	4	22
40600000	5	11
40700000	2	1
40800000	0	9
40900000	0	13
41000000	2	17
41100000	1	9
41200000	1	19
41300000	1	7
41400000	2	9
41500000	0	11
41600000	1	7
41700000	1	14
41800000	1	13
41900000	5	12
42000000	2	35
42100000	5	38
42200000	2	18
42300000	1	8
42400000	1	34
42500000	3	15
42600000	2	15
42700000	3	9
42800000	3	19
42900000	7	28
43000000	4	12
43100000	3	20
43200000	0	10
43300000	2	8
43400000	2	10
43500000	2	18
43600000	2	35
43700000	4	16
43800000	1	13
43900000	1	15
44000000	1	26
44100000	0	26
44200000	2	15
44300000	3	22
44400000	5	15
44500000	1	15
44600000	1	15
44700000	8	20
44800000	2	6
44900000	1	11
45000000	0	15
45100000	7	13
45200000	5	10
45300000	4	12
45400000	1	22
45500000	1	17
45600000	3	9
45700000	2	19
45800000	3	22
45900000	6	12
46000000	3	15
46100000	0	11
46200000	0	18
46300000	3	28
46400000	2	20
46500000	1	15
46600000	1	15
46700000	2	31
46800000	3	7
46900000	1	12
47000000	2	17
47100000	3	23
47200000	2	11
47300000	0	3
47400000	0	8
47500000	2	18
47600000	3	9
47700000	4	13
47800000	2	21
47900000	1	19
48000000	1	11
48100000	1	15
48200000	1	23
48300000	4	34
48400000	1	27
48500000	1	1
48600000	2	18
48700000	3	9
48800000	5	40
48900000	3	15
49000000	1	11
49100000	0	17
49200000	5	19
49300000	1	14
49400000	1	19
49500000	0	14
49600000	6	13
49700000	0	16
49800000	2	15
49900000	0	3
50000000	2	9
50100000	1	17
50200000	1	17
50300000	0	8
50400000	8	28
50500000	0	19
50600000	5	7
50700000	1	16
50800000	0	23
50900000	2	5
51000000	1	9
51100000	1	14
51200000	8	2
51300000	3	18
51400000	3	12
51500000	2	22
51600000	1	6
51700000	1	3
51800000	6	8
51900000	2	21
52000000	1	6
52100000	1	28
52200000	4	31
52300000	1	15
52400000	3	37
52500000	2	24
52600000	7	19
52700000	3	11
52800000	2	16
52900000	7	62
53000000	5	20
53100000	0	12
53200000	1	11
53300000	4	24
53400000	3	36
53500000	3	16
53600000	2	28
53700000	6	23
53800000	3	50
53900000	3	45
54000000	6	32
54100000	7	27
54200000	7	44
54300000	2	23
54400000	2	58
54500000	10	50
54600000	11	51
54700000	6	33
54800000	6	35
54900000	8	90
55000000	11	174
55100000	1	88
55200000	4	80
55300000	1	113
55400000	5	57
55500000	7	50
55600000	23	86
55700000	11	181
55800000	20	107
55900000	10	404
56000000	249	533
56100000	499	220
56200000	106	211
56300000	7	401
56400000	746	332
56500000	5	132
56600000	17	156
56700000	1	41
56800000	6	157
56900000	6	96
57000000	9	132
57100000	38	244
57200000	12	168
57300000	9	72
57400000	3	90
57500000	6	59
57600000	6	48
57700000	4	47
57800000	7	42
57900000	7	17
58000000	10	44
58100000	6	21
58200000	13	26
58300000	5	25
58400000	10	88
58500000	7	39
58600000	8	52
58700000	6	27
58800000	6	40
58900000	7	44
59000000	5	55
59100000	4	22
59200000	6	20
59300000	2	14
59400000	1	22
59500000	4	25
59600000	3	40
59700000	1	14
59800000	3	14
59900000	3	28
60000000	2	28
60100000	2	7
60200000	6	17
60300000	1	9
60400000	7	35
60500000	3	16
60600000	2	30
60700000	7	50
60800000	4	25
60900000	1	15
61000000	1	5
61100000	2	13
61200000	3	25
61300000	2	30
61400000	6	21
61500000	1	26
61600000	1	12
61700000	2	19
61800000	0	27
61900000	2	26
62000000	3	22
62100000	5	47
62200000	5	23
62300000	5	25
62400000	2	25
62500000	8	21
62600000	2	8
62700000	4	22
62800000	4	25
62900000	3	25
63000000	1	6
63100000	0	8
63200000	3	8
63300000	6	23
63400000	8	45
63500000	3	18
63600000	3	19
63700000	5	34
63800000	3	25
63900000	8	16
64000000	6	53
64100000	9	22
64200000	3	40
64300000	4	17
64400000	0	20
64500000	9	30
64600000	6	33
64700000	3	21
64800000	3	45
64900000	7	63
65000000	0	28
65100000	6	23
65200000	3	44
65300000	5	32
65400000	5	33
65500000	11	32
65600000	0	41
65700000	1	36
65800000	2	13
65900000	0	60
66000000	7	33
66100000	2	45
66200000	3	38
66300000	5	28
66400000	6	42
66500000	8	98
66600000	5	103
66700000	13	134
66800000	11	91
66900000	8	69
67000000	6	18
67100000	4	43
67200000	8	23
67300000	3	41
67400000	13	306
67500000	32	570
67600000	14	204
67700000	6	179
67800000	3	116
67900000	2	150
68000000	1	335
68100000	22	374
68200000	7	152
68300000	6	92
68400000	4	52
68500000	15	192
68600000	0	87
68700000	1	169
68800000	4	47
68900000	3	61
69000000	2	26
69100000	21	103
69200000	3	37
69300000	3	17
69400000	2	39
69500000	3	23
69600000	2	26
69700000	5	27
69800000	3	19
69900000	6	30
70000000	6	50
70100000	2	30
70200000	0	18
70300000	6	30
70400000	3	42
70500000	4	29
70600000	3	30
70700000	2	22
70800000	2	27
70900000	5	20
71000000	2	11
71100000	4	22
71200000	5	23
71300000	6	73
71400000	12	26
71500000	1	36
71600000	10	26
71700000	3	22
71800000	6	18
71900000	7	22
72000000	2	35
72100000	4	30
72200000	5	20
72300000	3	26
72400000	3	46
72500000	3	25
72600000	3	47
72700000	9	123
72800000	7	37
72900000	2	28
73000000	6	15
73100000	2	18
73200000	4	16
73300000	7	20
73400000	4	15
73500000	2	13
73600000	10	47
73700000	6	27
73800000	5	33
73900000	6	29
74000000	2	20
74100000	5	26
74200000	2	9
74300000	3	31
74400000	3	18
74500000	2	19
74600000	5	13
74700000	1	31
74800000	4	58
74900000	1	29
75000000	1	15
75100000	4	40
75200000	2	45
75300000	3	29
75400000	6	20
75500000	6	20
75600000	3	50
75700000	1	31
75800000	3	31
75900000	0	27
76000000	3	29
76100000	4	19
76200000	3	21
76300000	2	14
76400000	9	32
76500000	11	39
76600000	2	18
76700000	4	18
76800000	3	26
76900000	0	11
77000000	3	15
77100000	6	44
77200000	3	17
77300000	4	14
77400000	3	12
77500000	2	15
77600000	2	18
77700000	3	29
77800000	1	12
77900000	2	22
78000000	4	15
78100000	1	23
78200000	3	26
78300000	0	17
78400000	2	14
78500000	4	16
78600000	4	20
78700000	2	11
78800000	2	21
78900000	1	27
79000000	1	17
79100000	3	5
79200000	4	24
79300000	4	14
79400000	2	18
79500000	4	23
79600000	10	46
79700000	1	11
79800000	3	32
79900000	2	15
80000000	2	12
80100000	5	37
80200000	2	16
80300000	2	10
80400000	1	18
80500000	8	28
80600000	4	38
80700000	2	36
80800000	4	22
80900000	2	15
81000000	0	11
81100000	1	23
81200000	3	26
81300000	1	23
81400000	4	40
81500000	5	30
81600000	5	25
81700000	4	33
81800000	3	21
81900000	5	47
82000000	3	8
82100000	3	17
82200000	3	22
82300000	2	21
82400000	11	31
82500000	5	28
82600000	0	28
82700000	4	42
82800000	3	24
82900000	2	24
83000000	2	19
83100000	2	30
83200000	5	43
83300000	2	17
83400000	4	36
83500000	1	13
83600000	5	19
83700000	6	12
83800000	3	14
83900000	2	9
84000000	7	36
84100000	7	18
84200000	5	35
84300000	2	32
84400000	4	25
84500000	0	15
84600000	3	6
84700000	1	21
84800000	6	15
84900000	1	11
85000000	3	54
85100000	10	33
85200000	2	41
85300000	6	32
85400000	1	16
85500000	3	18
85600000	2	26
85700000	6	30
85800000	2	15
85900000	3	31
86000000	4	42
86100000	4	14
86200000	6	26
86300000	0	15
86400000	4	17
86500000	5	16
86600000	5	49
86700000	4	27
86800000	3	13
86900000	2	32
87000000	2	17
87100000	1	36
87200000	2	18
87300000	0	18
87400000	1	23
87500000	3	18
87600000	0	17
87700000	8	120
87800000	2	33
87900000	3	18
88000000	3	15
88100000	3	11
88200000	6	17
88300000	4	20
88400000	3	16
88500000	7	36
88600000	3	13
88700000	1	22
88800000	15	22
88900000	3	27
89000000	4	26
89100000	4	23
89200000	3	33
89300000	5	26
89400000	3	16
89500000	4	19
89600000	4	6
89700000	0	13
89800000	6	44
89900000	3	9
90000000	3	23
90100000	1	37
90200000	2	34
90300000	5	34
90400000	0	12
90500000	15	111
90600000	9	191
90700000	3	68
90800000	4	57
90900000	2	40
91000000	4	91
91100000	6	83
91200000	7	85
91300000	6	130
91400000	4	194
91500000	9	213
91600000	6	313
91700000	9	569
91800000	32	717
91900000	5	367
92000000	4	132
92100000	12	129
92200000	3	93
92300000	56	131
92400000	2	101
92500000	9	160
92600000	7	116
92700000	7	41
92800000	3	25
92900000	4	62
93000000	4	17
93100000	4	52
93200000	6	30
93300000	7	26
93400000	12	7
93500000	0	9
93600000	0	22
93700000	3	17
93800000	2	48
93900000	7	36
94000000	0	13
94100000	2	18
94200000	7	34
94300000	6	36
94400000	6	38
94500000	1	24
94600000	1	20
94700000	2	22
94800000	1	27
94900000	3	50
95000000	8	15
95100000	5	22
95200000	5	27
95300000	6	45
95400000	2	62
95500000	5	19
95600000	3	43
95700000	2	38
95800000	5	52
95900000	8	31
96000000	7	36
96100000	7	45
96200000	12	61
96300000	7	65
96400000	6	45
96500000	4	31
96600000	6	42
96700000	2	22
96800000	7	23
96900000	5	33
97000000	6	32
97100000	4	24
97200000	22	139
97300000	4	9
97400000	7	10
97500000	3	19
97600000	4	42
97700000	7	26
97800000	2	23
97900000	3	31
98000000	2	19
98100000	6	51
98200000	7	15
98300000	4	26
98400000	7	38
98500000	4	20
98600000	3	17
98700000	0	16
98800000	4	13
98900000	4	7
99000000	1	38
99100000	2	7
99200000	2	15
99300000	2	14
99400000	2	9
99500000	2	13
99600000	3	17
99700000	1	11
99800000	2	15
99900000	5	58
100000000	4	43
100100000	1	21
100200000	8	20
100300000	1	16
100400000	3	48
100500000	9	16
100600000	2	18
100700000	2	16
100800000	4	26
100900000	3	26
101000000	1	30
101100000	2	27
101200000	2	8
101300000	3	18
101400000	2	22
101500000	2	6
101600000	2	6
101700000	1	6
101800000	4	14
101900000	7	23
102000000	10	35
102100000	5	31
102200000	8	27
102300000	5	33
102400000	14	48
102500000	1	9
102600000	6	22
102700000	6	13
102800000	5	11
102900000	2	16
103000000	3	37
103100000	2	17
103200000	1	16
103300000	3	17
103400000	6	16
103500000	1	16
103600000	6	40
103700000	9	20
103800000	4	23
103900000	5	37
104000000	3	25
104100000	5	40
104200000	2	31
104300000	2	18
104400000	1	18
104500000	3	17
104600000	5	25
104700000	4	29
104800000	11	58
104900000	14	62
105000000	3	8
105100000	5	24
105200000	2	50
105300000	23	60
105400000	11	68
105500000	6	131
105600000	1	32
