fragment_id	length
seq_id_926	222354
seq_id_639	27487
seq_id_1008	23519
seq_id_3406	398746
seq_id_721	12183
seq_id_2545	109169
seq_id_356	18332
seq_id_1095	5874
seq_id_433	78305
seq_id_267	146569
seq_id_4382	99801
seq_id_3031	141834
seq_id_1076	247873
seq_id_4412	130662
seq_id_3956	161942
seq_id_968	49660
seq_id_2166	104900
seq_id_1366	104031
seq_id_3089	48895
seq_id_4229	262056
seq_id_2229	13696
seq_id_3494	150925
seq_id_2505	38767
seq_id_348	81418
seq_id_2836	129730
seq_id_3523	144036
seq_id_2798	126597
seq_id_2099	29077
seq_id_2866	128551
seq_id_2400	78816
seq_id_825	71486
seq_id_2056	182446
seq_id_3550	85028
seq_id_2360	54478
seq_id_648	71593
seq_id_3600	62987
seq_id_2385	120842
seq_id_2384	110583
seq_id_3310	1895
seq_id_2706	40219
seq_id_152	60008
seq_id_3753	406118
seq_id_1454	14446
seq_id_3751	141584
seq_id_696	138465
seq_id_2859	55170
seq_id_3495	97434
seq_id_1469	35667
seq_id_2000	46886
seq_id_2699	115024
seq_id_4104	112800
seq_id_3777	14726
seq_id_1426	164426
seq_id_1875	75754
seq_id_406	55568
seq_id_3545	24846
seq_id_2821	31540
seq_id_3646	5480
seq_id_3939	17733
seq_id_1467	112187
seq_id_1601	286563
seq_id_2320	51857
seq_id_460	14162
seq_id_2158	78785
seq_id_1558	43308
seq_id_3961	600
seq_id_952	62492
seq_id_3568	214802
seq_id_2364	91982
seq_id_1376	67896
seq_id_4393	1056
seq_id_4108	53028
seq_id_1710	25408
seq_id_3860	421752
seq_id_3478	9019
seq_id_4164	34116
seq_id_2059	61991
seq_id_3914	76573
seq_id_3770	86840
seq_id_962	55207
seq_id_973	7966
seq_id_1069	50684
seq_id_3711	49911
seq_id_2196	26986
seq_id_1018	108838
seq_id_1630	12298
seq_id_2185	58684
seq_id_779	180507
seq_id_4054	4416
seq_id_3044	214145
seq_id_3255	24100
seq_id_1394	176922
seq_id_2645	125559
seq_id_4093	35063
seq_id_2031	48371
seq_id_2239	83858
seq_id_1491	14747
seq_id_10	69378
seq_id_1727	92569
seq_id_468	11322
seq_id_3078	65462
seq_id_3239	28166
seq_id_1511	11980
seq_id_3998	24143
seq_id_4342	225674
seq_id_4390	93463
seq_id_4035	37418
seq_id_3740	58576
seq_id_1346	264783
seq_id_3391	133845
seq_id_3414	11563
seq_id_2023	133794
seq_id_709	97824
seq_id_3590	315489
seq_id_4359	12999
seq_id_995	159670
seq_id_3553	52681
seq_id_160	17906
seq_id_3451	33991
seq_id_303	1087
seq_id_1133	112284
seq_id_2885	40982
seq_id_3536	112964
seq_id_1138	124798
seq_id_3146	26491
seq_id_848	11214
seq_id_3704	122965
seq_id_2188	88431
seq_id_1397	78155
seq_id_3667	70920
seq_id_958	367771
seq_id_1612	89469
seq_id_3647	65774
seq_id_3382	8479
seq_id_874	243835
seq_id_2149	67056
seq_id_951	124665
seq_id_1195	54186
seq_id_2935	848742
seq_id_618	35564
seq_id_4391	14316
seq_id_1163	5749
seq_id_2161	79430
seq_id_2078	20417
seq_id_2152	52163
seq_id_2956	62349
seq_id_3680	151395
seq_id_4148	35078
seq_id_3426	30404
seq_id_2697	47589
seq_id_990	125417
seq_id_4320	31687
seq_id_4147	40507
seq_id_3767	143465
seq_id_2014	15234
seq_id_629	9693
seq_id_45	50416
seq_id_3280	196549
seq_id_3862	33338
seq_id_2243	87345
seq_id_3061	4730
seq_id_2390	71029
seq_id_841	115366
seq_id_3627	20533
seq_id_4425	42105
seq_id_4336	91206
seq_id_4293	43942
seq_id_1608	49090
seq_id_4191	50413
seq_id_3051	223671
seq_id_1706	35175
seq_id_37	109738
seq_id_3108	70923
seq_id_3746	59870
seq_id_3106	108110
seq_id_1404	19960
seq_id_3154	4851
seq_id_2584	59190
seq_id_2296	16307
seq_id_1712	194081
seq_id_670	61623
seq_id_2450	30891
seq_id_1915	97890
seq_id_766	53823
seq_id_609	24532
seq_id_3296	22327
seq_id_253	154504
seq_id_896	106525
seq_id_3959	208046
seq_id_3034	51255
seq_id_327	2360
seq_id_4091	52876
seq_id_2549	108139
seq_id_528	31506
seq_id_1878	77988
seq_id_3032	5993
seq_id_412	103801
seq_id_3205	63317
seq_id_2569	23823
seq_id_3013	13606
seq_id_1642	58869
seq_id_3663	56129
seq_id_1529	71668
seq_id_2949	20808
seq_id_2051	245030
seq_id_4073	83070
seq_id_3897	52591
seq_id_1217	210988
seq_id_2180	70258
seq_id_3564	19093
seq_id_2018	5885
seq_id_3948	67183
seq_id_3217	41336
seq_id_2340	70044
seq_id_3905	28245
seq_id_1298	16220
seq_id_4060	57144
seq_id_2997	79599
seq_id_2686	18797
seq_id_1563	187096
seq_id_4178	80875
seq_id_1062	11360
seq_id_3683	110742
seq_id_2177	15592
seq_id_1343	31096
seq_id_2372	18573
seq_id_850	13299
seq_id_1561	97530
seq_id_2850	60224
seq_id_430	109633
seq_id_4353	142349
seq_id_1487	99055
seq_id_4138	32522
seq_id_3965	81003
seq_id_299	20174
seq_id_4292	57348
seq_id_2396	52110
seq_id_3393	37151
seq_id_2085	30589
seq_id_1979	14976
seq_id_3800	93337
seq_id_1164	40598
seq_id_1126	56723
seq_id_2253	13779
seq_id_1983	48712
seq_id_2508	42534
seq_id_991	66267
seq_id_3480	71126
seq_id_1947	71228
seq_id_3322	11999
seq_id_659	30879
seq_id_1323	7040
seq_id_2731	41400
seq_id_4417	114143
seq_id_570	34023
seq_id_3636	12881
seq_id_2783	204387
seq_id_2379	465076
seq_id_2191	13658
seq_id_3337	106337
seq_id_1966	11790
seq_id_3314	56140
seq_id_3074	23835
seq_id_1324	34162
seq_id_1722	178207
seq_id_3356	112561
seq_id_4331	291642
seq_id_344	111638
seq_id_1960	7289
seq_id_64	67096
seq_id_2953	83586
seq_id_2832	193625
seq_id_167	247800
seq_id_1136	17415
seq_id_3340	1540
seq_id_2616	74493
seq_id_4245	136402
seq_id_4000	20496
seq_id_4188	77427
seq_id_2148	116206
seq_id_3404	30253
seq_id_2710	132767
seq_id_705	3608
seq_id_4267	54328
seq_id_2420	30101
seq_id_992	11814
seq_id_1958	130408
seq_id_3935	39927
seq_id_4146	14389
seq_id_1483	67696
seq_id_1917	47491
seq_id_3036	61418
seq_id_2155	36366
seq_id_1743	47371
seq_id_3251	45820
seq_id_162	18926
seq_id_4192	89797
seq_id_1226	22202
seq_id_2526	37774
seq_id_2594	171717
seq_id_2392	98762
seq_id_3693	96773
seq_id_1193	131071
seq_id_164	29858
seq_id_2434	175203
seq_id_1022	59937
seq_id_1754	22946
seq_id_503	13200
seq_id_315	49286
seq_id_1548	97417
seq_id_2435	115332
seq_id_2551	89827
seq_id_2648	166215
seq_id_3169	5508
seq_id_1361	6039
seq_id_1987	39011
seq_id_4238	43087
seq_id_3793	89194
seq_id_3353	222271
seq_id_2555	151141
seq_id_3876	65799
seq_id_127	13969
seq_id_975	240286
seq_id_3685	47508
seq_id_2726	15938
seq_id_3696	31451
seq_id_3161	170400
seq_id_732	25998
seq_id_855	20894
seq_id_51	90128
seq_id_324	23707
seq_id_567	261914
seq_id_3357	9527
seq_id_4381	228018
seq_id_3214	7768
seq_id_3229	6670
seq_id_1870	173044
seq_id_3819	88488
seq_id_3383	40607
seq_id_3373	266291
seq_id_778	13007
seq_id_4347	72394
seq_id_591	28229
seq_id_1999	2864
seq_id_2692	278802
seq_id_2646	50906
seq_id_3020	2853
seq_id_441	89831
seq_id_271	61359
seq_id_2341	89036
seq_id_3787	9776
seq_id_3225	13066
seq_id_2054	58999
seq_id_1158	17655
seq_id_1401	257519
seq_id_1258	42170
seq_id_4431	97690
seq_id_241	50216
seq_id_1524	11017
seq_id_1916	48670
seq_id_828	94739
seq_id_3604	162904
seq_id_1634	125958
seq_id_1254	43458
seq_id_3642	7397
seq_id_2399	87957
seq_id_1020	88217
seq_id_854	132368
seq_id_760	8536
seq_id_1041	101223
seq_id_1872	169253
seq_id_1580	189820
seq_id_1110	68358
seq_id_1841	10922
seq_id_830	25028
seq_id_1369	114519
seq_id_4125	28909
seq_id_4096	109918
seq_id_328	113135
seq_id_711	132136
seq_id_3411	121872
seq_id_3292	125409
seq_id_1530	37937
seq_id_2762	194496
seq_id_3632	74361
seq_id_424	5618
seq_id_193	33334
seq_id_2074	25463
seq_id_225	22894
seq_id_1603	55781
seq_id_2888	195664
seq_id_985	41050
seq_id_2201	26603
seq_id_2708	56763
seq_id_1152	31886
seq_id_4024	38234
seq_id_275	152221
seq_id_3781	19856
seq_id_2738	24766
seq_id_3437	28175
seq_id_2448	51547
seq_id_1751	14807
seq_id_1763	50308
seq_id_1545	69444
seq_id_4369	143704
seq_id_4476	181797
seq_id_3145	424016
seq_id_2881	12983
seq_id_2864	155544
seq_id_708	147762
seq_id_1162	95085
seq_id_4233	29915
seq_id_3692	37250
seq_id_1566	231591
seq_id_3173	117884
seq_id_1874	63962
seq_id_2159	16446
seq_id_4105	36624
seq_id_1595	56072
seq_id_2961	21881
seq_id_3141	102776
seq_id_35	9240
seq_id_1692	56980
seq_id_2226	102164
seq_id_1100	34834
seq_id_2347	49666
seq_id_578	218315
seq_id_34	52346
seq_id_3881	11685
seq_id_3586	25989
seq_id_1248	367348
seq_id_1349	964
seq_id_3666	2702
seq_id_2178	2687
seq_id_3026	175816
seq_id_1895	119165
seq_id_2515	15404
seq_id_2140	12038
seq_id_2704	181508
seq_id_878	25833
seq_id_2857	62438
seq_id_2197	127126
seq_id_960	190243
seq_id_2581	12424
seq_id_1803	187340
seq_id_373	116756
seq_id_3162	48513
seq_id_382	105107
seq_id_4314	147159
seq_id_1007	49205
seq_id_3980	23685
seq_id_9	50532
seq_id_1570	104440
seq_id_366	7496
seq_id_1215	102943
seq_id_431	196578
seq_id_587	13027
seq_id_3864	8773
seq_id_2254	96237
seq_id_2611	110543
seq_id_4019	15750
seq_id_3578	19934
seq_id_20	45569
seq_id_2595	30218
seq_id_1024	61731
seq_id_1682	187147
seq_id_1088	83901
seq_id_759	62157
seq_id_2383	99956
seq_id_3641	19591
seq_id_1400	16344
seq_id_2966	11325
seq_id_368	820
seq_id_1460	77326
seq_id_4017	56990
seq_id_2255	170582
seq_id_2044	17561
seq_id_4279	14298
seq_id_688	22157
seq_id_2657	52368
seq_id_265	164157
seq_id_4308	95556
seq_id_1781	161404
seq_id_3708	218975
seq_id_2466	74589
seq_id_1831	40099
seq_id_3847	20221
seq_id_3278	138870
seq_id_842	79596
seq_id_3365	35157
seq_id_1151	10674
seq_id_2110	45907
seq_id_4201	156851
seq_id_56	40451
seq_id_345	12381
seq_id_3530	110178
seq_id_370	84643
seq_id_3361	32817
seq_id_4162	118429
seq_id_2439	19929
seq_id_3234	14728
seq_id_3331	140664
seq_id_3144	18707
seq_id_4211	49925
seq_id_1560	11535
seq_id_3724	161775
seq_id_228	25547
seq_id_1992	43280
seq_id_3416	11918
seq_id_2136	46221
seq_id_1079	298256
seq_id_4397	24061
seq_id_3509	74935
seq_id_3222	33532
seq_id_966	6199
seq_id_1866	82005
seq_id_1299	8946
seq_id_4284	37991
seq_id_767	26332
seq_id_2735	2452
seq_id_4375	104330
seq_id_2114	11600
seq_id_33	1602
seq_id_4295	84844
seq_id_1731	61355
seq_id_1579	47493
seq_id_3291	64188
seq_id_2970	59853
seq_id_4251	9231
seq_id_2193	26701
seq_id_2440	45737
seq_id_1776	72145
seq_id_42	79324
seq_id_3817	115266
seq_id_3425	157079
seq_id_4321	2328
seq_id_581	43486
seq_id_773	136541
seq_id_1198	17200
seq_id_3487	10764
seq_id_99	120717
seq_id_2901	4540
seq_id_1817	64987
seq_id_2409	20627
seq_id_3555	7033
seq_id_4070	58694
seq_id_2632	29672
seq_id_2588	5541
seq_id_30	32997
seq_id_3970	46153
seq_id_4439	24623
seq_id_1738	21833
seq_id_809	8149
seq_id_4456	25562
seq_id_4372	72413
seq_id_161	51875
seq_id_467	11672
seq_id_3362	89194
seq_id_3058	238933
seq_id_555	143479
seq_id_726	4717
seq_id_2416	89738
seq_id_390	13032
seq_id_3665	144245
seq_id_3609	78678
seq_id_3720	4369
seq_id_547	133691
seq_id_54	16979
seq_id_4152	19721
seq_id_2619	67915
seq_id_2977	21390
seq_id_3274	25395
seq_id_1202	29851
seq_id_1928	209807
seq_id_1819	3413
seq_id_1386	3986
seq_id_3727	72323
seq_id_1031	162114
seq_id_4428	334338
seq_id_1643	107300
seq_id_3988	42890
seq_id_2978	231638
seq_id_3617	65937
seq_id_1672	78778
seq_id_3176	12264
seq_id_3371	47342
seq_id_1063	25275
seq_id_756	21167
seq_id_4195	156990
seq_id_3844	7121
seq_id_645	181072
seq_id_3791	161554
seq_id_2503	21835
seq_id_3886	23997
seq_id_1713	153015
seq_id_916	6421
seq_id_383	109965
seq_id_642	44311
seq_id_624	4809
seq_id_3898	67907
seq_id_3631	41709
seq_id_1421	85511
seq_id_2258	13526
seq_id_491	73757
seq_id_3341	13780
seq_id_4226	19201
seq_id_289	20163
seq_id_97	25444
seq_id_999	26071
seq_id_1145	17675
seq_id_320	9342
seq_id_3326	124202
seq_id_3583	21027
seq_id_1684	212164
seq_id_400	14993
seq_id_643	30495
seq_id_690	201079
seq_id_2426	2555
seq_id_2714	5430
seq_id_3992	18232
seq_id_3469	34397
seq_id_2814	191084
seq_id_2156	159205
seq_id_2774	66519
seq_id_2206	60742
seq_id_3542	96441
seq_id_1533	42267
seq_id_868	69879
seq_id_1085	63242
seq_id_4165	66737
seq_id_1903	98641
seq_id_4374	46670
seq_id_3200	385194
seq_id_3351	229549
seq_id_4290	141581
seq_id_101	86647
seq_id_1765	271870
seq_id_1777	212520
seq_id_2524	58639
seq_id_1888	67251
seq_id_4183	19431
seq_id_1673	6650
seq_id_934	19979
seq_id_4034	14544
seq_id_384	173546
seq_id_2606	18846
seq_id_2285	75731
seq_id_475	45079
seq_id_2718	165814
seq_id_278	138761
seq_id_815	89219
seq_id_834	39361
seq_id_2195	102778
seq_id_379	100646
seq_id_362	110564
seq_id_144	138027
seq_id_1744	115228
seq_id_2922	61591
seq_id_288	67448
seq_id_786	75474
seq_id_4120	48991
seq_id_944	9707
seq_id_2527	36373
seq_id_4457	90734
seq_id_3388	157909
seq_id_853	78799
seq_id_1564	82990
seq_id_1860	6745
seq_id_308	105118
seq_id_2202	42505
seq_id_395	45915
seq_id_1420	166060
seq_id_2363	12900
seq_id_1842	50533
seq_id_2734	53684
seq_id_1507	53318
seq_id_1680	44180
seq_id_582	325303
seq_id_2275	39238
seq_id_2467	75925
seq_id_316	213934
seq_id_3763	85117
seq_id_4036	25796
seq_id_2174	751
seq_id_1679	48347
seq_id_1694	59515
seq_id_248	24820
seq_id_3599	74051
seq_id_2557	276165
seq_id_1301	27152
seq_id_1066	128251
seq_id_1263	91065
seq_id_119	15162
seq_id_2860	125357
seq_id_1190	293974
seq_id_1271	15805
seq_id_298	64441
seq_id_481	1232
seq_id_2563	200112
seq_id_2662	14764
seq_id_4128	32558
seq_id_1818	10030
seq_id_4319	223717
seq_id_3789	131552
seq_id_3283	66724
seq_id_3312	53569
seq_id_3159	47311
seq_id_600	34355
seq_id_1700	112278
seq_id_2678	64216
seq_id_3329	53869
seq_id_2418	164441
seq_id_3611	31379
seq_id_869	36050
seq_id_562	155466
seq_id_1848	99745
seq_id_3245	151882
seq_id_1430	82398
seq_id_741	7167
seq_id_925	87150
seq_id_1688	85950
seq_id_1285	174994
seq_id_2352	68755
seq_id_1767	6768
seq_id_4246	89534
seq_id_1056	30273
seq_id_739	129524
seq_id_553	124528
seq_id_4157	56395
seq_id_589	3863
seq_id_2853	102178
seq_id_550	12072
seq_id_3123	12772
seq_id_1965	211849
seq_id_3634	132456
seq_id_1231	514
seq_id_2737	33405
seq_id_1157	59355
seq_id_334	32788
seq_id_2542	106057
seq_id_2211	8391
seq_id_3107	181003
seq_id_2590	90357
seq_id_508	160870
seq_id_1742	114221
seq_id_3983	68025
seq_id_1364	178719
seq_id_1293	144533
seq_id_2213	33980
seq_id_3747	53201
seq_id_4145	84679
seq_id_2543	15004
seq_id_4196	18683
seq_id_3982	7428
seq_id_758	18214
seq_id_157	16048
seq_id_3608	55068
seq_id_565	3107
seq_id_1472	10387
seq_id_174	117615
seq_id_1169	179065
seq_id_1365	232315
seq_id_4032	26967
seq_id_2245	211864
seq_id_2235	62028
seq_id_2494	44958
seq_id_2877	23362
seq_id_1586	49829
seq_id_2747	64014
seq_id_1300	92855
seq_id_1547	41743
seq_id_3969	90391
seq_id_1387	17375
seq_id_2387	185919
seq_id_2663	106757
seq_id_339	47470
seq_id_2868	118333
seq_id_3709	89566
seq_id_3722	263497
seq_id_2310	98390
seq_id_3184	28603
seq_id_2376	67619
seq_id_88	173278
seq_id_4117	438093
seq_id_2309	48754
seq_id_1252	480361
seq_id_477	52960
seq_id_4440	47699
seq_id_2476	4989
seq_id_4049	5789
seq_id_947	39107
seq_id_4335	4153
seq_id_2041	42103
seq_id_3855	27418
seq_id_1952	12433
seq_id_4114	171217
seq_id_213	65083
seq_id_1716	58368
seq_id_2764	29896
seq_id_2398	263387
seq_id_3931	27965
seq_id_375	37193
seq_id_4170	67079
seq_id_2934	95666
seq_id_4280	12784
seq_id_262	42242
seq_id_2452	4389
seq_id_2576	34469
seq_id_2603	70967
seq_id_703	111408
seq_id_3952	1017
seq_id_2739	100544
seq_id_3957	4464
seq_id_3854	142269
seq_id_840	61493
seq_id_4040	26404
seq_id_1733	224917
seq_id_2315	313833
seq_id_3029	17982
seq_id_4038	106893
seq_id_2716	75732
seq_id_4273	169676
seq_id_915	87522
seq_id_4109	94257
seq_id_2179	395659
seq_id_1657	9730
seq_id_1225	42281
seq_id_425	119182
seq_id_223	104978
seq_id_2176	155624
seq_id_2571	7175
seq_id_332	71402
seq_id_4262	102026
seq_id_1736	6152
seq_id_3083	42164
seq_id_1283	19536
seq_id_3030	104402
seq_id_2944	15866
seq_id_3689	28969
seq_id_1886	18684
seq_id_2916	193212
seq_id_150	65355
seq_id_1451	3960
seq_id_2369	65047
seq_id_3408	63186
seq_id_2268	5165
seq_id_1001	19445
seq_id_2212	39804
seq_id_1766	10594
seq_id_2028	23546
seq_id_1338	323508
seq_id_1902	54767
seq_id_3576	58194
seq_id_1990	164838
seq_id_380	10957
seq_id_4057	265661
seq_id_302	172318
seq_id_103	188171
seq_id_1851	32109
seq_id_1092	85338
seq_id_1554	28411
seq_id_2236	43040
seq_id_85	29638
seq_id_186	57605
seq_id_575	125539
seq_id_2036	4560
seq_id_350	80584
seq_id_1995	32204
seq_id_2030	155526
seq_id_1034	138892
seq_id_2766	50426
seq_id_77	121257
seq_id_2701	59674
seq_id_3668	32198
seq_id_36	19543
seq_id_782	4419
seq_id_3677	47072
seq_id_3440	10418
seq_id_497	53886
seq_id_1165	67105
seq_id_4366	15100
seq_id_4423	49609
seq_id_2443	149492
seq_id_3363	36095
seq_id_2247	56359
seq_id_330	199890
seq_id_3471	710680
seq_id_2923	121378
seq_id_2013	18496
seq_id_2741	80317
seq_id_1521	60854
seq_id_754	101303
seq_id_2585	89456
seq_id_3397	37792
seq_id_335	35157
seq_id_1747	19967
seq_id_420	18119
seq_id_1459	24820
seq_id_1121	197683
seq_id_2607	50752
seq_id_949	81675
seq_id_807	158919
seq_id_285	207080
seq_id_2995	90803
seq_id_55	38348
seq_id_972	132300
seq_id_4041	141332
seq_id_3134	293253
seq_id_1370	215165
seq_id_4020	80053
seq_id_4303	25379
seq_id_2301	89433
seq_id_3932	21551
seq_id_2003	97069
seq_id_2237	49015
seq_id_1991	40973
seq_id_576	18305
seq_id_83	21170
seq_id_1383	75333
seq_id_2987	82402
seq_id_1720	18531
seq_id_1099	339361
seq_id_3288	35035
seq_id_2479	47922
seq_id_1012	12036
seq_id_2129	64175
seq_id_1477	123003
seq_id_3295	18395
seq_id_1755	36567
seq_id_386	60905
seq_id_1436	864
seq_id_730	123157
seq_id_4304	86798
seq_id_1518	12546
seq_id_1532	178421
seq_id_3156	135783
seq_id_2265	68011
seq_id_3228	204805
seq_id_2750	50005
seq_id_451	93056
seq_id_4378	68441
seq_id_130	112277
seq_id_1581	91193
seq_id_2546	183944
seq_id_4248	63323
seq_id_1740	300246
seq_id_2192	169110
seq_id_2323	21579
seq_id_3779	108799
seq_id_4325	15569
seq_id_664	43844
seq_id_3674	131354
seq_id_4200	41267
seq_id_1378	122517
seq_id_2125	16506
seq_id_2914	113260
seq_id_3054	11977
seq_id_1004	45402
seq_id_701	44921
seq_id_4180	2269
seq_id_1144	76440
seq_id_3732	50979
seq_id_909	119395
seq_id_374	95217
seq_id_1033	1062
seq_id_3355	75385
seq_id_2567	7888
seq_id_3105	169507
seq_id_1739	11056
seq_id_2351	102695
