bfr	contigs
0.9690831153907095	1
1.2617195885140602	1
0.20948616600790515	1
0.5095521080607571	1
29.692937897201766	1
0.8107085140795194	1
79.95704759620416	1
0.5842975702156536	1
90.95587151275613	1
0.9885840770983666	1
1.1984757742102903	1
0.9232073342902881	1
1.2645760523267648	1
5.300435920996859	1
1.2120139684380706	1
0.9355462312744124	1
7.588883540032821	1
1.4549954845429918	1
11.273453265535492	1
28.295642581356873	3
1.6942445611155543	1
27.83123155352831	1
0.9434462009649377	1
1.0025366807174398	1
1.247167664613083	1
1.6122961330023347	1
1.2665087355641103	1
23.135289991184003	1
0.8159177785555957	1
1.0200808271401383	1
1.12670430668563	1
44.99449944994499	18
3.1672353976981764	1
1.3181100561330201	1
1.0031426856642436	1
1.1827186533878276	1
2.288117770767613	1
0.9070240048431998	1
0.8441142950762643	1
1.1923668821175746	1
1.007109039442954	1
0.6002420902717028	1
1.1731301939058172	1
20.841269841269842	4
1.2773925104022192	4
0.6929437275254694	1
0.5864844220650572	1
0.5877385814741076	1
7.927502298788551	1
1.3096848403740553	1
1.26842688057763	1
1.0885396283617867	1
53.774898131157876	1
0.6204170220817784	1
0.9913275268213588	1
0.8774013063383524	1
1.0200103627451267	1
1.8994803246201784	1
0.8171641732869175	1
2.1064535892492624	1
1.3210464776534039	1
0.784331365613793	1
0.7458774186863942	1
0.7883197210583347	1
1.24189215861966	1
1.1659201882144672	1
0.8912947802333884	1
5.0325260087110015	1
1.2438517987435977	1
0.9561982055515325	1
0.42622950819672134	1
1.0894341339472078	1
1.4357858399708745	1
71.7463208494745	1
2.0858594926516765	1
0.9289467313841082	1
80.87002525891369	1
4.291987367536771	1
0.8710473282977418	1
3.0461858667868373	1
2.1749581661940858	1
1.040650406504065	1
1.017581257257959	1
0.8261655985045981	1
0.48392291784858077	1
0.6861186664868933	1
5.825748010336007	1
0.8974912352738169	1
0.9362880760318439	1
1.600679545459022	1
1.441367022999676	1
1.7057243982257455	1
2.3142256157963255	1
0.7352977181053243	1
1.3575684211918524	1
6.486737269815982	1
1.335224300708926	1
1.0767144996713138	1
7.105986877623015	1
35.881298480426445	1
3.2816647552724065	1
2.79010817478998	1
1.6176464359255212	1
0.8595270744840965	2
2.2738853503184715	2
1.0784946034704412	1
0.7642621404997643	1
2.483273633917172	1
1.0568088765149035	1
4.827283693368387	1
1.2091033936628937	1
1.9700727354288825	1
0.5479145010564931	1
0.6170726697068178	1
1.022015838368919	1
0.8903508771929824	2
0.8273538222673085	1
1.6111032039379043	1
1.5566831234086291	1
18.504416691622957	1
3.1935781581767726	1
1.287381717454267	1
0.6702668577668577	1
0.7343565525383707	1
67.0860666792299	1
0.8965048242106134	1
50.89407319977324	1
4.848987826338727	1
50.24875621890548	7
0.9833757395449105	1
0.9871373834617315	1
1.0545123390282694	1
1.0501786583691493	1
1.6385504596857878	1
0.6952457452198113	1
0.8238925446913047	1
0.6171473444835966	1
1.0455673690664469	1
0.7018649475044366	1
1.2467843954221298	1
0.689016128665067	1
87.59069089323413	1
1.0112028474949648	1
0.8090562525063472	1
5.58648437262597	1
0.7756962993260519	1
1.012153780042625	1
4.41924082442744	1
0.770308811750603	1
0.8164763458401305	3
1.1638001638001638	1
7.605484728262736	1
1.3482165202798504	1
0.9470871826368376	1
0.7918155589891888	1
8.737779444008813	1
1.3442560244804285	1
0.6274380889765505	1
0.7147337288921596	1
83.4983498349835	27
1.2483561826060545	1
40.5940594059406	22
1.088261253309797	1
3.489762183863924	1
1.105389852184306	1
1.8361336377289659	1
59.98322732464472	1
0.788865112604871	1
0.6003732957570788	1
2.2246800184846567	1
1.4625651928157875	1
2.270118027627016	1
1.2232710868237369	1
0.9423626619196606	1
1.5348250083163215	1
1.022415522491312	1
1.4655786024641408	1
1.0165943847970382	1
1.3095807082366655	1
0.9229446521411849	1
1.2958068340539761	1
1.0284525484661629	1
0.8758397474356194	1
0.8875561993006127	1
0.5833207172033167	1
0.9003802569354965	1
1.0195150382885052	1
1.7301418204510455	1
1.5894221953362841	1
1.1102818499517262	1
15.865728367137335	1
1.2582096553175945	1
1.1461312047153152	1
14.19141914191419	1
0.8268605898646835	1
1.5247349508776225	1
1.0006197550759761	1
1.151793323837998	1
1.076711677243289	1
4.803074146916994	1
1.3299595091979133	1
1.3264914379912973	1
40.357852882703774	6
11.85120187196611	1
0.8355596389001821	1
11.252904989747096	1
1.488997555012225	1
1.307535730946608	1
1.3890931276297926	1
0.8037764124522996	1
2.3172177484252905	1
1.1047364903424792	1
0.9023994998191753	1
1.058440111460228	1
2.0243267139502903	1
10.45863730995024	1
85.85572842998586	6
1.0067067621248702	1
51.05781886841263	1
0.7667079061504526	1
0.9853204419345802	1
11.16518424396442	2
1.0931959913371845	1
0.8653371380386878	1
22.875936409752047	1
0.9608760377828366	1
7.419257651856438	1
0.6116504854368933	1
3.9496648272091273	1
3.324693917163694	1
1.2908708949052474	1
1.1941747572815535	1
4.225006507297601	1
1.2662053828565556	1
1.2029273347437504	1
1.127792917543097	1
2.4528850145288508	1
1.7278504620588169	1
1.2958421917838723	1
2.4449169547305827	1
1.4393528446793458	1
6.429074888490574	1
0.9815705152314149	1
1.336367233874159	1
17.88119856509812	1
0.9388520728634779	1
3.069324954012353	1
0.9726999726999728	1
0.7679705555381886	1
1.266102437495881	1
1.8521909309693787	1
0.9181669394435352	2
1.1526527743592359	1
14.491449144914492	2
1.2514204926197394	1
0.9089228491531853	1
0.5294321522383708	1
0.8450523855950561	1
8.284793168553977	1
3.3843907584099338	1
0.8801014203486296	1
1.161059413027917	1
0.6917385943279901	1
0.9362066549039272	1
1.4010695187165776	1
1.3180184308083518	1
1.70562058590257	1
1.2297094217336308	1
21.834288692027094	3
1.1840861256942437	1
2.0767648425481435	1
1.092822857619857	1
12.196487671042087	1
24.109748978400468	3
1.7587806821646976	1
1.4519570603887404	1
1.2815029062953394	1
1.0851801817180011	1
13.76489193482068	1
0.675345544669957	1
1.0563532673624418	1
20.658406376846568	1
1.0737571098691077	1
0.5728660185332721	1
0.48967963896272837	1
6.402125201098859	1
1.3151096266040123	1
1.5617803020279342	1
6.745854046442897	1
0.7203460757844077	1
1.2957589285714284	1
1.3734865525338367	1
3.7205723387447414	1
10.847648280896141	1
0.937377408819448	1
25.328316704666808	1
0.8866580310880828	1
43.42291371994342	39
0.9605799964473466	1
1.0161677753141167	1
1.3202256771630618	1
1.2780523301017241	1
49.744295896614126	1
1.0408030031010282	1
0.8457568833954007	1
1.2166124637426385	1
1.970873786407767	4
1.1472801263157955	1
1.360607881857989	1
0.632245809261658	1
4.072675269224513	1
56.453045742871296	1
0.6324200314800429	1
0.969857019481336	1
0.8858279453955814	1
2.7526319361691316	1
63.996399639964	4
1.0305325632089586	1
0.9254299874726951	1
1.8054322958137754	1
1.2164844176603988	1
60.396039603960396	3
0.5195656393776662	1
2.758081250385087	1
1.0404342821407522	1
0.7334481993892766	1
87.62376237623762	4
0.5678943137697421	1
4.121544102338142	1
0.9533228908103873	1
0.7506840985101855	1
69.34212265262535	1
88.99889988998899	1
1.1151570019927126	1
1.9361127195522099	1
0.9616388164705438	1
1.4471544715447153	1
57.24903193254169	1
1.3858711783912139	1
1.3612671926937074	1
1.0526900105178192	1
1.0678719532030572	1
0.8140399814039981	1
20.364686468646866	1
2.314400982921471	1
1.6047278724573941	1
1.1697555873484518	1
1.1790238680736085	1
0.8689495763234656	1
37.147410033744514	2
1.1785714285714286	1
1.1070362990488243	1
0.8611341842981172	1
1.8495458167137997	1
25.832293761123196	1
1.1017479150665068	1
12.439179632248939	1
0.7020165353733463	1
19.36924868957484	1
1.1849390442065775	1
1.046168051708218	1
0.7789063614033873	1
2.3679275454548177	1
0.9098328476868602	1
0.9094066059745571	1
0.792068280738888	1
1.2906839423812522	1
0.5328308236181262	1
14.039724416505184	1
15.841584158415841	5
8.364351342348677	1
60.49024990325565	1
4.22961510229129	1
1.1470421409324945	1
0.8287671232876712	1
1.080450522928399	1
0.911169058387297	1
1.0505473334541746	1
1.5808179781781833	1
0.8095140272723726	1
1.0581765416950186	1
1.0061762658804374	1
1.7198275862068968	1
50.4950495049505	28
1.5200640718936576	1
1.0830746840959848	1
0.8177349316875898	1
2.6587677725118484	2
8.35524360887669	1
8.123418941312327	1
2.137102014294997	1
0.7519331562938849	1
0.8071730039112052	1
1.4259526532694067	1
1.3581173260572987	1
9.042444881290933	1
1.0029074283216088	1
6.157264694534448	1
1.3280839895013123	2
0.8536477962984549	1
1.2078390174177442	1
64.33994653138488	1
1.789473684210526	1
0.7870541755764159	1
1.0004879605588695	1
38.118811881188115	41
0.8944570062399069	1
1.1023973790025077	1
1.176000380048574	1
1.2611919986394782	1
1.0157846028255897	1
1.6868131868131868	1
0.43058262975019823	1
0.5763119820048783	1
19.193152643469027	1
0.7630081244071588	1
1.140235239599697	1
0.546571974870254	1
0.7841164675979353	1
1.0435163264207121	1
2.17115212951427	1
1.45095117384889	1
2.023241132909107	1
1.6943341699695182	1
0.8181134865973188	1
20.32943649260781	1
1.0928953231315872	1
1.6769825918762087	3
0.9530902051046196	1
1.4201680672268908	1
0.9620653319283456	1
1.3361942656905925	1
1.4854368932038835	8
1.3514608817465394	1
1.9865116773621752	1
1.452805334870127	1
3.446518810156803	1
3.2477476254730404	1
19.286018740237143	1
32.665765715492306	2
17.528925619834713	1
1.1952722476950735	1
2.1458333333333335	1
20.870425321463898	1
2.1094674556213016	1
1.2706971495304296	1
18.845807033363386	2
0.7483455111222742	1
0.7041420118343196	2
23.184715851404643	1
0.9389006509435285	1
0.803921568627451	1
3.845939579424125	1
0.6508803885853067	1
1.0979474909233298	1
0.8295665565747147	1
0.9919150372075769	1
0.5154915211016193	1
1.6334689099072757	1
0.9959080850689942	1
1.0664208817633303	1
1.2520258970533993	1
4.012233121389338	1
0.8290447550969607	1
0.7744779962609899	1
1.3954200360282902	1
0.6854086729020807	1
0.7317845202753278	1
0.8727903083100824	1
0.971049701078435	1
0.7238264894681745	1
1.0794823987983113	1
3.77106399720145	1
1.7703326775981016	1
0.9075180821644919	1
1.0149343987521338	1
1.0173900598991357	1
1.138822299706455	1
1.102145198128815	1
0.8323240269388406	1
77.99779977997797	1
1.859035345655068	1
35.64356435643564	2
10.32536168070895	1
0.7880233578529506	1
1.993549981261362	1
1.7729642143351758	1
0.95776483607407	1
0.8164093044765287	1
42.870550743549735	1
1.080166986510258	1
1.6846287065633014	1
0.7560975609756097	3
1.6851888400526374	1
2.1659104767509363	1
0.9700201293417277	1
0.9844476836291242	1
9.272887312527699	1
0.7177062248241368	1
53.91528420658715	5
0.920935201770709	1
2.1424056029125307	1
2.6524732687454504	1
41.430645451302325	3
4.12326499906245	1
1.481932542812454	1
3.705952386065211	1
1.0710631441615897	1
0.9915773087749923	1
2.870081376991349	1
2.7883216581118786	1
1.3236245954692556	3
1.008325486658709	1
1.079849525764404	1
42.419706248869915	1
1.6929276191910823	1
1.1197320461428613	1
3.138649002107582	1
0.8000161181039139	1
1.1325047589925379	1
48.76915008287946	1
0.7622938426843431	1
0.7061949840591529	1
7.300155356373932	1
2.7059284176552416	1
0.8082329317269077	1
0.9200742542462989	1
2.0087011550861504	1
1.2995524237627798	1
27.04533611255862	2
1.3411888294957033	1
0.9358049029177372	1
0.8621834328291922	1
12.282133935047144	1
6.132446160883765	1
0.8481781376518218	1
0.9314050859251138	1
1.3997928388950205	1
0.6946228760836951	1
2.8559553607519277	1
42.12190901437798	1
0.5543672014260249	3
0.9004229926822055	1
1.428982219364348	1
0.8728617473403987	1
0.6125186289120715	1
20.030464584920033	1
1.4661257127251046	1
0.8309958922517486	1
1.122634898388227	1
47.66549566694381	2
8.881762111224099	1
0.8549842168272368	1
0.7672253258845437	3
13.503618828668227	1
3.816869181708071	1
1.6697110513813311	1
0.8387186347926187	1
0.9883582867246625	1
1.3240694578346321	1
1.3089249807684544	1
0.7007057982667738	1
16.330957545708088	2
1.2458306056790862	1
1.3057467292834821	1
1.095896246318089	1
2.2486804867082273	1
1.4943102825157113	1
1.2947056195378996	1
2.7121762163526903	1
1.0588900214249835	1
1.218698639233441	1
2.280334231024878	1
42.244224422442244	3
1.0748538011695905	1
2.2589379846134565	1
1.2463054187192117	1
14.744948081519727	1
1.0001841136783702	1
3.2138666485078833	1
1.7577960220209679	1
0.672876209630015	1
1.0187552104427358	1
1.3358432252293926	1
2.045632061106088	1
1.193947222016053	1
6.643049802888087	1
1.227322623369175	1
1.4999861081593344	1
5.884880011178621	1
1.0367750144882997	1
1.3362581463331324	1
11.58374918608362	1
1.667180803941448	1
17.688464642436823	1
1.234192037470726	1
1.0757226930699795	1
0.40585027711253374	1
0.9046898472560962	1
1.4914004914004915	3
1.179449966447369	1
1.6016924751490043	1
27.39273927392739	3
1.0580878997388157	1
2.087901120457679	1
1.0461388456063525	1
1.0389590638940742	1
1.0119375421770886	1
1.032435351006894	1
4.424940007762428	1
0.6876742889012828	1
1.021361077278944	1
5.218729356071099	1
4.354480231900459	1
0.9025515091530109	1
1.6059244140176798	1
4.614986259055954	1
0.8763243151737352	1
0.7748643892304932	1
34.356871731986914	1
3.2606752516674224	1
0.8392394658458951	1
1.0357308187233918	1
1.934792861285274	1
1.2421259308260941	1
0.8236562232596347	1
1.5905802450908018	1
19.554455445544555	5
0.7683775001716061	1
71.71145685997168	6
10.93829810447662	1
0.9513039353036924	1
2.112477359055967	1
59.308959579860186	1
1.0536987974667813	1
0.5756718528995757	5
1.1984688917416022	1
1.1696500841399797	1
1.2396818988286937	1
0.6039603960396039	2
4.496164677944671	1
1.1567869248007698	1
0.9433719674965149	1
0.7434884179342044	1
6.409133892929197	1
1.2011349364527595	1
0.4918582170694646	1
1.3385493634735743	1
1.0444397448057774	1
0.820275932041482	1
0.6054066724079723	1
1.3032657325176025	1
0.8014656392219156	1
2.1370424163154906	1
1.296761992302509	1
3.8198697369700056	1
0.9708916964048143	1
1.0728010591914778	1
0.9545659644529805	1
0.9123161590671989	1
0.9013700992088868	1
0.3526510480887793	1
0.8768841869035908	1
0.9765062161338688	1
1.2341182223021314	1
1.3781190294469403	1
2.3148380781198794	1
1.1238350235212753	1
1.259753619063679	1
2.879439866261525	1
1.5070546538547465	1
1.0542013395474947	1
0.6811247283625653	1
1.009504450725509	1
1.5657708628005655	1
1.919699549690833	1
1.4756164430931946	1
0.643744087038789	1
1.3951788184153326	1
1.0730822066304602	1
0.7709893497084743	1
1.1653902498145379	1
0.8821298707797581	1
1.3144654088050316	1
0.6287128712871287	1
0.41358402931644417	1
0.8711219474279515	1
0.6008666717625742	1
0.5410127331951436	1
0.9771954350246491	1
1.543364681295716	1
9.784079871692963	1
1.124813883289332	1
1.0036452037145744	1
0.8500926094546036	1
0.8263912759012413	1
3.59416557642473	1
1.366377432527052	1
1.6289828681000533	1
1.2530911260189792	1
0.5823393315712881	1
0.8791785688686256	1
0.7525513011798111	1
1.3628665339915522	1
0.823257150640453	1
5.586085676097181	1
3.970506279339756	1
1.1479727730097664	1
2.2154803390141904	1
1.03886716220721	1
1.8643976229065369	1
0.6155036190013755	1
37.16206789251396	2
2.1655222917467243	1
11.887666544432221	1
2.356666580420466	1
8.800538423906522	1
0.9528831071939693	1
0.9446751962271229	1
0.899212446053462	1
0.9539170506912443	1
1.1762366705153025	1
2.2095437463788876	1
0.9818138415205035	1
1.243129711292547	1
2.1041009463722395	1
12.174748729042513	1
55.17907584397932	1
35.93476994758299	4
3.4061338698601022	1
0.6149236345432754	1
1.1417238223509503	1
1.3098027732393656	1
21.042088385609784	1
1.6893484345871956	1
0.9638084843984497	1
1.1404614202324075	1
0.9899376391946905	1
0.49241682974559686	1
1.8221229817565552	1
20.634920634920636	7
1.067335684178653	1
0.55995599559956	2
0.9084420681746654	1
1.4469742602764868	1
1.328407224958949	1
0.8717557810072726	1
1.581348695638551	1
18.991899189918993	4
8.831636302519371	1
27.992799279927993	13
1.4097015893107372	1
1.8898744001618695	1
0.8732825346181918	1
1.0358052552515589	1
0.801980198019802	2
0.7998078367115262	1
37.511239746039124	1
16.320877982558727	1
0.6624434886072523	1
30.064668546275062	1
4.282188249008651	1
0.9293019551301708	1
1.4186901175001478	1
2.098326359832636	1
0.8994381689313722	1
1.3738620410874602	1
27.629626529484746	1
0.8757102272727273	1
0.7426673741706791	1
0.5124102919495983	1
1.787588343117322	1
0.9557427135172336	1
13.273413897280966	1
19.877909194963753	2
1.1231527093596059	3
3.7531362652088007	1
3.4396287675543684	1
1.2439024390243902	3
1.7251349029548826	1
0.32751726644856416	1
2.2558054948006667	1
81.43564356435643	1
7.418126691607971	1
0.7379353250220095	1
33.77483443708609	10
2.0148562634961484	1
2.1032295767912146	1
8.006688829360915	1
1.2967115561517213	1
1.1129703463724334	1
20.792079207920793	10
1.027826245697699	1
1.3827250893415248	1
0.9576717113188697	1
1.8585820331711258	1
2.4093411610168385	1
1.864000770468574	1
1.0418482841308678	1
0.956082564778217	1
0.6288366342869722	1
33.11931514178705	1
0.8242794698796312	1
33.10668985716244	1
2.2431645537095957	1
0.9768869732643131	1
0.7844685035348073	1
0.7908537400282765	1
0.9392321025031786	1
15.014164305949008	5
18.571773899798007	1
0.798691890081844	1
0.6473906911142454	2
1.1932018470115087	1
1.052407632547214	1
1.152782979337517	1
46.82565726113984	7
0.8573805843815132	1
27.301879213119875	1
20.260039767365612	1
1.0407487376805105	1
1.1425460818503723	1
1.2228287218069693	1
0.8863091860221334	1
4.370783526577459	1
0.6434281833231927	1
1.816732544812466	1
19.59266189299074	1
1.9589788892853535	1
0.6770043775708555	1
0.8161484869776794	1
1.2204046124119274	1
0.8745901810549619	1
8.326336839779504	1
1.1968288532447489	1
1.5839627988812686	1
1.5953597433495441	1
1.2278487611773903	1
0.9781363215509068	1
1.4308657078495912	1
0.8680672883705876	1
0.9629787834807574	1
0.9720185533278217	1
1.085771959231973	1
0.9962748174930032	1
19.598884066955982	2
0.9463164154180197	1
0.9549850224030619	1
0.82931900027156	1
2.1088834264841183	1
1.9829807536567363	1
1.3603828302948389	1
1.1473173029936077	1
1.7107227631953292	1
1.6045633549399236	1
0.9469899870196711	1
0.6925725528775208	1
4.905127943568531	1
1.5936227951153323	1
1.5188328047243593	1
1.1939315038916765	1
0.7030786060321925	2
0.9112857321548362	1
1.5428881650380022	2
33.87361967242985	1
0.8928301120766008	1
1.6136754847580628	1
2.8144511092754487	1
0.6326233406857062	1
13.904433921653036	3
0.9349720379763299	1
0.7318824626483794	1
2.192486583535872	1
5.078915866157282	1
1.0221745597651501	1
0.6813713343199364	1
1.1243942794634159	1
1.249696234817241	1
23.83853769992384	10
1.4593969972581609	1
0.8528682735622555	1
2.055610516388857	1
3.0142263388737285	1
1.0155313555364645	1
1.2262443438914028	2
3.0512939486202706	1
1.05060094309087	1
0.6655137806935324	1
0.992631505300636	1
2.487765012768921	1
1.2199010445299616	1
0.8238323816488926	1
1.2690535742502893	1
1.027287322720498	1
1.3676470588235292	1
0.7528328404716718	1
0.47420770410377544	1
0.7635076479053563	1
1.7344575534462985	1
2.6646183861597157	1
0.85186743017216	1
1.192651142468041	1
3.926696595875602	1
0.8573993835014266	1
0.9762357414448669	1
0.9179936101699381	1
2.2811034982822624	1
4.553201730689942	1
0.649025575782815	1
1.2010666254484579	1
1.0343368259748502	1
4.179146929109513	1
1.4104166939255511	1
1.7643268765829112	1
1.76930297438419	1
1.003009101144818	1
3.5891293080972124	1
1.0092364129978404	1
0.9863478467556738	1
1.3420755369524904	1
9.14490652289479	1
1.0169488382744436	1
1.1022410847292636	1
11.432968179447053	2
1.0011375372748006	1
0.9401848830886352	1
1.2240297979731116	1
4.086294012495819	1
2.2004858564565963	1
0.7944757927670687	1
3.0584247504005915	1
0.3357284159302377	1
0.945037256762898	1
3.3200767421611648	1
0.7375415435776747	1
0.6664873587950512	1
7.895729025468722	1
1.0985289597218129	1
0.6460450298669506	1
1.0649589514023268	1
2.556504833751684	1
29.078014184397166	6
23.00805596228844	2
1.2952738529738679	1
1.2732871525615397	1
0.9021912506318568	1
0.8556304061797109	1
0.886694024665369	1
2.543027678035709	1
1.1133925787469878	1
16.070859551921277	1
0.988617365983846	1
55.995599559956	3
2.290035795962224	1
2.422505307855626	1
3.252743925543407	1
0.9608143046196529	1
15.8292757114512	1
1.4616510328709744	1
2.0344361199993246	1
0.9912222628527788	1
1.1089324618736385	2
1.1053524089264442	1
0.93905187631541	1
0.5142408351942688	1
0.8461708772025311	1
36.99369936993699	9
8.120793003121427	1
0.8332592418366582	1
0.8323924762396142	1
18.851362535944283	1
1.1144198204910056	1
1.168207498243514	1
0.9060738797336699	1
1.2407903236494706	1
0.7179813196575858	1
1.19052998318892	1
52.47880139525832	1
1.0393218542234015	1
1.587415388165823	1
1.1267794664405497	1
77.997799779978	1
2.8682255494874194	1
0.7847197404150046	1
0.973830760513687	1
2.504827595548526	1
0.9668740130623928	1
1.0178937788410658	1
88.3163630251937	1
1.3362490529875986	1
1.1653609257469897	1
1.3768680961663415	1
1.250631810865024	1
1.7478632478632476	1
7.106254399953887	1
0.8067695908248927	1
1.4427450726054676	1
6.4162615398958	1
0.8068003931594862	1
1.2874158040491155	1
1.5779897586890614	1
0.6626420454545454	1
1.0156241924355036	1
1.747818960995632	1
0.8320256981510129	1
1.0535189872366346	1
22.97832579789916	1
45.807061462838575	1
29.09394219957632	1
2.3669735786395356	1
1.0822630109091316	1
2.505393859225745	1
5.742161021235066	1
1.065411575015577	1
1.709334403864419	1
4.9133981344792605	1
31.45468392993146	12
0.9718650680272594	1
0.9108782193431004	1
23.73581511476041	1
20.868707896396916	1
41.18943173924105	1
1.814481584007314	1
0.6620027294873921	1
0.8177952108668749	1
1.1147160785720047	1
1.0998795479552546	1
1.9095111206003312	1
1.9308865023281008	1
4.307548002297622	1
1.2845744643901544	1
0.8220915546255927	1
1.1291901238219282	1
1.0623335507017793	1
4.61348923209962	1
1.2617335264853782	1
1.8561224047632723	1
1.875027451854311	1
1.2022198870637526	1
1.8583344792970062	1
0.48199994349629727	1
1.1346292648460645	1
2.3724838371667936	1
0.7825242718446601	1
1.1923076923076923	2
1.7686258235431376	1
2.5596172423686037	1
1.3582941974409957	1
0.8341352001515119	1
4.2851825321312935	1
3.309948557271609	1
0.8922952201846048	1
5.042068287651512	1
0.8318244586885584	1
0.9871794871794871	1
1.824372759856631	2
0.5030502862269703	1
0.6136573050834384	1
1.6330656259412526	1
1.0235474993463163	1
71.7114568599717	16
0.9244712990936556	1
1.6289568825257543	1
1.6340003881790819	1
1.551378446115288	1
11.504424778761061	3
0.5926871191266336	1
0.9824098218395464	1
1.1209223759354334	1
9.089171139411086	1
2.0936837599699696	1
1.9676308517143086	1
0.5904008041211207	1
0.9947905635806634	1
1.4731388708268112	1
3.1397689007998824	1
1.861814518782317	1
1.0316838909055717	1
1.0443908201246113	1
1.4518344478583047	1
1.3372468664341892	1
38.29353647271529	1
1.7471155554615825	1
2.8014843952445254	1
1.2303499794561743	1
31.609660523670495	1
2.8278947753007215	1
0.8759791138096004	1
21.455146754857378	2
27.558554353577684	1
1.9164654379129096	1
8.12343335114936	1
1.1852237496674176	1
1.1421750309289862	1
0.5576392508748619	1
2.3628605552621913	1
